[INFO]2024-05-09 19:44:41,409 log.py:38: logs/2024_05_09_19_44_myrca.log
[INFO]2024-05-09 19:49:34,182 rca.py:326: top 9 acc: 0.8666666666666667. 
[INFO]2024-05-09 19:49:34,182 rca.py:326: top 10 acc: 0.9. 
[INFO]2024-05-09 19:49:34,182 utils.py:90: Save to: ./model-store/aiops22/CustomGAE/rca_2024_05_09_19_44/rca_metrics_0.1_k8s容器写io负载.json。
[INFO]2024-05-09 19:49:34,182 rca.py:322: -----------------RCA metrics-----------------
[INFO]2024-05-09 19:49:34,182 rca.py:323: n: 30. skipped: 0.
[INFO]2024-05-09 19:49:34,182 rca.py:324: avg_rank: 5.5. 
[INFO]2024-05-09 19:49:34,182 rca.py:326: top 1 acc: 0.26666666666666666. 
[INFO]2024-05-09 19:49:34,182 rca.py:326: top 2 acc: 0.36666666666666664. 
[INFO]2024-05-09 19:49:34,182 rca.py:326: top 3 acc: 0.43333333333333335. 
[INFO]2024-05-09 19:49:34,182 rca.py:326: top 4 acc: 0.4666666666666667. 
[INFO]2024-05-09 19:49:34,182 rca.py:326: top 5 acc: 0.5. 
[INFO]2024-05-09 19:49:34,182 rca.py:326: top 6 acc: 0.5666666666666667. 
[INFO]2024-05-09 19:49:34,182 rca.py:326: top 7 acc: 0.5666666666666667. 
[INFO]2024-05-09 19:49:34,182 rca.py:326: top 8 acc: 0.6333333333333333. 
[INFO]2024-05-09 19:49:34,182 rca.py:326: top 9 acc: 0.7. 
[INFO]2024-05-09 19:49:34,183 rca.py:326: top 10 acc: 0.7333333333333333. 
[INFO]2024-05-09 19:49:34,183 utils.py:90: Save to: ./model-store/aiops22/CustomGAE/rca_2024_05_09_19_44/rca_metrics_0.1_k8s容器进程中止.json。
[INFO]2024-05-09 19:49:34,184 rca.py:322: -----------------RCA metrics-----------------
[INFO]2024-05-09 19:49:34,184 rca.py:323: n: 404. skipped: 0.
[INFO]2024-05-09 19:49:34,184 rca.py:324: avg_rank: 2.1905940594059405. 
[INFO]2024-05-09 19:49:34,184 rca.py:326: top 1 acc: 0.7698019801980198. 
[INFO]2024-05-09 19:49:34,184 rca.py:326: top 2 acc: 0.8193069306930693. 
[INFO]2024-05-09 19:49:34,184 rca.py:326: top 3 acc: 0.8465346534653465. 
[INFO]2024-05-09 19:49:34,184 rca.py:326: top 4 acc: 0.8613861386138614. 
[INFO]2024-05-09 19:49:34,184 rca.py:326: top 5 acc: 0.8811881188118812. 
[INFO]2024-05-09 19:49:34,184 rca.py:326: top 6 acc: 0.8985148514851485. 
[INFO]2024-05-09 19:49:34,184 rca.py:326: top 7 acc: 0.900990099009901. 
[INFO]2024-05-09 19:49:34,184 rca.py:326: top 8 acc: 0.9108910891089109. 
[INFO]2024-05-09 19:49:34,184 rca.py:326: top 9 acc: 0.9207920792079208. 
[INFO]2024-05-09 19:49:34,184 rca.py:326: top 10 acc: 0.9306930693069307. 
[INFO]2024-05-09 19:49:34,184 utils.py:90: Save to: ./model-store/aiops22/CustomGAE/rca_2024_05_09_19_44/rca_metrics_0.1_all.json。
[INFO]2024-05-09 19:49:34,184 run.py:370: -----------------RCA parameters: individual_coef: 0.2.-----------------
[INFO]2024-05-09 19:49:35,482 utils.py:90: Save to: ./model-store/aiops22/CustomGAE/rca_2024_05_09_19_44/rca_result_0.2.json。
[INFO]2024-05-09 19:49:35,482 rca.py:322: -----------------RCA metrics-----------------
[INFO]2024-05-09 19:49:35,482 rca.py:323: n: 64. skipped: 0.
[INFO]2024-05-09 19:49:35,482 rca.py:324: avg_rank: 1.09375. 
[INFO]2024-05-09 19:49:35,482 rca.py:326: top 1 acc: 0.90625. 
[INFO]2024-05-09 19:49:35,483 rca.py:326: top 2 acc: 1.0. 
[INFO]2024-05-09 19:49:35,483 rca.py:326: top 3 acc: 1.0. 
[INFO]2024-05-09 19:49:35,483 rca.py:326: top 4 acc: 1.0. 
[INFO]2024-05-09 19:49:35,483 rca.py:326: top 5 acc: 1.0. 
[INFO]2024-05-09 19:49:35,483 rca.py:326: top 6 acc: 1.0. 
[INFO]2024-05-09 19:49:35,483 rca.py:326: top 7 acc: 1.0. 
[INFO]2024-05-09 19:49:35,483 rca.py:326: top 8 acc: 1.0. 
[INFO]2024-05-09 19:49:35,483 rca.py:326: top 9 acc: 1.0. 
[INFO]2024-05-09 19:49:35,483 rca.py:326: top 10 acc: 1.0. 
[INFO]2024-05-09 19:49:35,483 utils.py:90: Save to: ./model-store/aiops22/CustomGAE/rca_2024_05_09_19_44/rca_metrics_0.2_k8s容器cpu负载.json。
[INFO]2024-05-09 19:49:35,483 rca.py:322: -----------------RCA metrics-----------------
[INFO]2024-05-09 19:49:35,483 rca.py:323: n: 36. skipped: 0.
[INFO]2024-05-09 19:49:35,483 rca.py:324: avg_rank: 1.4722222222222223. 
[INFO]2024-05-09 19:49:35,483 rca.py:326: top 1 acc: 0.8888888888888888. 
[INFO]2024-05-09 19:49:35,483 rca.py:326: top 2 acc: 0.9444444444444444. 
[INFO]2024-05-09 19:49:35,483 rca.py:326: top 3 acc: 0.9444444444444444. 
[INFO]2024-05-09 19:49:35,483 rca.py:326: top 4 acc: 0.9444444444444444. 
[INFO]2024-05-09 19:49:35,483 rca.py:326: top 5 acc: 0.9444444444444444. 
[INFO]2024-05-09 19:49:35,484 rca.py:326: top 6 acc: 0.9444444444444444. 
[INFO]2024-05-09 19:49:35,484 rca.py:326: top 7 acc: 0.9722222222222222. 
[INFO]2024-05-09 19:49:35,484 rca.py:326: top 8 acc: 0.9722222222222222. 
[INFO]2024-05-09 19:49:35,484 rca.py:326: top 9 acc: 0.9722222222222222. 
[INFO]2024-05-09 19:49:35,484 rca.py:326: top 10 acc: 0.9722222222222222. 
[INFO]2024-05-09 19:49:35,484 utils.py:90: Save to: ./model-store/aiops22/CustomGAE/rca_2024_05_09_19_44/rca_metrics_0.2_k8s容器网络延迟.json。
[INFO]2024-05-09 19:49:35,484 rca.py:322: -----------------RCA metrics-----------------
[INFO]2024-05-09 19:49:35,484 rca.py:323: n: 60. skipped: 0.
[INFO]2024-05-09 19:49:35,484 rca.py:324: avg_rank: 2.183333333333333. 
[INFO]2024-05-09 19:49:35,484 rca.py:326: top 1 acc: 0.7. 
[INFO]2024-05-09 19:49:35,484 rca.py:326: top 2 acc: 0.8333333333333334. 
[INFO]2024-05-09 19:49:35,484 rca.py:326: top 3 acc: 0.8666666666666667. 
[INFO]2024-05-09 19:49:35,484 rca.py:326: top 4 acc: 0.8833333333333333. 
[INFO]2024-05-09 19:49:35,484 rca.py:326: top 5 acc: 0.9. 
[INFO]2024-05-09 19:49:35,484 rca.py:326: top 6 acc: 0.9. 
[INFO]2024-05-09 19:49:35,484 rca.py:326: top 7 acc: 0.9. 
[INFO]2024-05-09 19:49:35,484 rca.py:326: top 8 acc: 0.9166666666666666. 
[INFO]2024-05-09 19:49:35,485 rca.py:326: top 9 acc: 0.9166666666666666. 
[INFO]2024-05-09 19:49:35,485 rca.py:326: top 10 acc: 0.9166666666666666. 
[INFO]2024-05-09 19:49:35,485 utils.py:90: Save to: ./model-store/aiops22/CustomGAE/rca_2024_05_09_19_44/rca_metrics_0.2_k8s容器网络资源包损坏.json。
[INFO]2024-05-09 19:49:35,485 rca.py:322: -----------------RCA metrics-----------------
[INFO]2024-05-09 19:49:35,485 rca.py:323: n: 74. skipped: 0.
[INFO]2024-05-09 19:49:35,485 rca.py:324: avg_rank: 2.310810810810811. 
[INFO]2024-05-09 19:49:35,485 rca.py:326: top 1 acc: 0.7432432432432432. 
[INFO]2024-05-09 19:49:35,485 rca.py:326: top 2 acc: 0.7837837837837838. 
[INFO]2024-05-09 19:49:35,485 rca.py:326: top 3 acc: 0.8108108108108109. 
[INFO]2024-05-09 19:49:35,485 rca.py:326: top 4 acc: 0.8243243243243243. 
[INFO]2024-05-09 19:49:35,485 rca.py:326: top 5 acc: 0.8648648648648649. 
[INFO]2024-05-09 19:49:35,485 rca.py:326: top 6 acc: 0.9054054054054054. 
[INFO]2024-05-09 19:49:35,485 rca.py:326: top 7 acc: 0.9054054054054054. 
[INFO]2024-05-09 19:49:35,485 rca.py:326: top 8 acc: 0.918918918918919. 
[INFO]2024-05-09 19:49:35,485 rca.py:326: top 9 acc: 0.9324324324324325. 
[INFO]2024-05-09 19:49:35,486 rca.py:326: top 10 acc: 0.972972972972973. 
[INFO]2024-05-09 19:49:35,486 utils.py:90: Save to: ./model-store/aiops22/CustomGAE/rca_2024_05_09_19_44/rca_metrics_0.2_k8s容器网络丢包.json。
[INFO]2024-05-09 19:49:35,486 rca.py:322: -----------------RCA metrics-----------------
[INFO]2024-05-09 19:49:35,486 rca.py:323: n: 58. skipped: 0.
[INFO]2024-05-09 19:49:35,486 rca.py:324: avg_rank: 1.5689655172413792. 
[INFO]2024-05-09 19:49:35,486 rca.py:326: top 1 acc: 0.8620689655172413. 
[INFO]2024-05-09 19:49:35,486 rca.py:326: top 2 acc: 0.896551724137931. 
[INFO]2024-05-09 19:49:35,486 rca.py:326: top 3 acc: 0.9137931034482759. 
[INFO]2024-05-09 19:49:35,486 rca.py:326: top 4 acc: 0.9482758620689655. 
[INFO]2024-05-09 19:49:35,486 rca.py:326: top 5 acc: 0.9482758620689655. 
[INFO]2024-05-09 19:49:35,486 rca.py:326: top 6 acc: 0.9655172413793104. 
[INFO]2024-05-09 19:49:35,486 rca.py:326: top 7 acc: 0.9655172413793104. 
[INFO]2024-05-09 19:49:35,486 rca.py:326: top 8 acc: 0.9655172413793104. 
[INFO]2024-05-09 19:49:35,486 rca.py:326: top 9 acc: 0.9655172413793104. 
[INFO]2024-05-09 19:49:35,486 rca.py:326: top 10 acc: 0.9655172413793104. 
[INFO]2024-05-09 19:49:35,487 utils.py:90: Save to: ./model-store/aiops22/CustomGAE/rca_2024_05_09_19_44/rca_metrics_0.2_k8s容器内存负载.json。
[INFO]2024-05-09 19:49:35,487 rca.py:322: -----------------RCA metrics-----------------
[INFO]2024-05-09 19:49:35,487 rca.py:323: n: 52. skipped: 0.
[INFO]2024-05-09 19:49:35,487 rca.py:324: avg_rank: 1.4038461538461537. 
[INFO]2024-05-09 19:49:35,487 rca.py:326: top 1 acc: 0.9230769230769231. 
[INFO]2024-05-09 19:49:35,487 rca.py:326: top 2 acc: 0.9423076923076923. 
[INFO]2024-05-09 19:49:35,487 rca.py:326: top 3 acc: 0.9615384615384616. 
[INFO]2024-05-09 19:49:35,487 rca.py:326: top 4 acc: 0.9615384615384616. 
[INFO]2024-05-09 19:49:35,487 rca.py:326: top 5 acc: 0.9615384615384616. 
[INFO]2024-05-09 19:49:35,487 rca.py:326: top 6 acc: 0.9615384615384616. 
[INFO]2024-05-09 19:49:35,487 rca.py:326: top 7 acc: 0.9615384615384616. 
[INFO]2024-05-09 19:49:35,487 rca.py:326: top 8 acc: 0.9615384615384616. 
[INFO]2024-05-09 19:49:35,487 rca.py:326: top 9 acc: 0.9615384615384616. 
[INFO]2024-05-09 19:49:35,487 rca.py:326: top 10 acc: 0.9615384615384616. 
[INFO]2024-05-09 19:49:35,487 utils.py:90: Save to: ./model-store/aiops22/CustomGAE/rca_2024_05_09_19_44/rca_metrics_0.2_k8s容器读io负载.json。
[INFO]2024-05-09 19:49:35,488 rca.py:322: -----------------RCA metrics-----------------
[INFO]2024-05-09 19:49:35,488 rca.py:323: n: 30. skipped: 0.
[INFO]2024-05-09 19:49:35,488 rca.py:324: avg_rank: 2.4. 
[INFO]2024-05-09 19:49:35,488 rca.py:326: top 1 acc: 0.7666666666666667. 
[INFO]2024-05-09 19:49:35,488 rca.py:326: top 2 acc: 0.8. 
[INFO]2024-05-09 19:49:35,488 rca.py:326: top 3 acc: 0.8. 
[INFO]2024-05-09 19:49:35,488 rca.py:326: top 4 acc: 0.8666666666666667. 
[INFO]2024-05-09 19:49:35,488 rca.py:326: top 5 acc: 0.8666666666666667. 
[INFO]2024-05-09 19:49:35,488 rca.py:326: top 6 acc: 0.8666666666666667. 
[INFO]2024-05-09 19:49:35,488 rca.py:326: top 7 acc: 0.8666666666666667. 
[INFO]2024-05-09 19:49:35,488 rca.py:326: top 8 acc: 0.8666666666666667. 
[INFO]2024-05-09 19:49:35,488 rca.py:326: top 9 acc: 0.9. 
[INFO]2024-05-09 19:49:35,488 rca.py:326: top 10 acc: 0.9666666666666667. 
[INFO]2024-05-09 19:49:35,488 utils.py:90: Save to: ./model-store/aiops22/CustomGAE/rca_2024_05_09_19_44/rca_metrics_0.2_k8s容器写io负载.json。
[INFO]2024-05-09 19:49:35,488 rca.py:322: -----------------RCA metrics-----------------
[INFO]2024-05-09 19:49:35,488 rca.py:323: n: 30. skipped: 0.
[INFO]2024-05-09 19:49:35,488 rca.py:324: avg_rank: 4.766666666666667. 
[INFO]2024-05-09 19:49:35,488 rca.py:326: top 1 acc: 0.4666666666666667. 
[INFO]2024-05-09 19:49:35,488 rca.py:326: top 2 acc: 0.5333333333333333. 
[INFO]2024-05-09 19:49:35,489 rca.py:326: top 3 acc: 0.5333333333333333. 
[INFO]2024-05-09 19:49:35,489 rca.py:326: top 4 acc: 0.5333333333333333. 
[INFO]2024-05-09 19:49:35,489 rca.py:326: top 5 acc: 0.5333333333333333. 
[INFO]2024-05-09 19:49:35,489 rca.py:326: top 6 acc: 0.6. 
[INFO]2024-05-09 19:49:35,489 rca.py:326: top 7 acc: 0.6333333333333333. 
[INFO]2024-05-09 19:49:35,489 rca.py:326: top 8 acc: 0.7. 
[INFO]2024-05-09 19:49:35,489 rca.py:326: top 9 acc: 0.7. 
[INFO]2024-05-09 19:49:35,489 rca.py:326: top 10 acc: 0.7. 
[INFO]2024-05-09 19:49:35,489 utils.py:90: Save to: ./model-store/aiops22/CustomGAE/rca_2024_05_09_19_44/rca_metrics_0.2_k8s容器进程中止.json。
[INFO]2024-05-09 19:49:35,490 rca.py:322: -----------------RCA metrics-----------------
[INFO]2024-05-09 19:49:35,490 rca.py:323: n: 404. skipped: 0.
[INFO]2024-05-09 19:49:35,490 rca.py:324: avg_rank: 1.99009900990099. 
[INFO]2024-05-09 19:49:35,490 rca.py:326: top 1 acc: 0.7970297029702971. 
[INFO]2024-05-09 19:49:35,490 rca.py:326: top 2 acc: 0.8589108910891089. 
[INFO]2024-05-09 19:49:35,490 rca.py:326: top 3 acc: 0.8737623762376238. 
[INFO]2024-05-09 19:49:35,490 rca.py:326: top 4 acc: 0.8886138613861386. 
[INFO]2024-05-09 19:49:35,490 rca.py:326: top 5 acc: 0.8985148514851485. 
[INFO]2024-05-09 19:49:35,490 rca.py:326: top 6 acc: 0.9133663366336634. 
[INFO]2024-05-09 19:49:35,490 rca.py:326: top 7 acc: 0.9183168316831684. 
[INFO]2024-05-09 19:49:35,490 rca.py:326: top 8 acc: 0.9282178217821783. 
[INFO]2024-05-09 19:49:35,490 rca.py:326: top 9 acc: 0.9331683168316832. 
[INFO]2024-05-09 19:49:35,490 rca.py:326: top 10 acc: 0.9455445544554455. 
[INFO]2024-05-09 19:49:35,491 utils.py:90: Save to: ./model-store/aiops22/CustomGAE/rca_2024_05_09_19_44/rca_metrics_0.2_all.json。
[INFO]2024-05-09 19:49:35,491 run.py:370: -----------------RCA parameters: individual_coef: 0.3.-----------------
[INFO]2024-05-09 19:49:36,806 utils.py:90: Save to: ./model-store/aiops22/CustomGAE/rca_2024_05_09_19_44/rca_result_0.3.json。
[INFO]2024-05-09 19:49:36,807 rca.py:322: -----------------RCA metrics-----------------
[INFO]2024-05-09 19:49:36,807 rca.py:323: n: 64. skipped: 0.
[INFO]2024-05-09 19:49:36,807 rca.py:324: avg_rank: 1.09375. 
[INFO]2024-05-09 19:49:36,807 rca.py:326: top 1 acc: 0.921875. 
[INFO]2024-05-09 19:49:36,807 rca.py:326: top 2 acc: 0.984375. 
[INFO]2024-05-09 19:49:36,807 rca.py:326: top 3 acc: 1.0. 
[INFO]2024-05-09 19:49:36,807 rca.py:326: top 4 acc: 1.0. 
[INFO]2024-05-09 19:49:36,807 rca.py:326: top 5 acc: 1.0. 
[INFO]2024-05-09 19:49:36,807 rca.py:326: top 6 acc: 1.0. 
[INFO]2024-05-09 19:49:36,807 rca.py:326: top 7 acc: 1.0. 
[INFO]2024-05-09 19:49:36,807 rca.py:326: top 8 acc: 1.0. 
[INFO]2024-05-09 19:49:36,807 rca.py:326: top 9 acc: 1.0. 
[INFO]2024-05-09 19:49:36,807 rca.py:326: top 10 acc: 1.0. 
[INFO]2024-05-09 19:49:36,807 utils.py:90: Save to: ./model-store/aiops22/CustomGAE/rca_2024_05_09_19_44/rca_metrics_0.3_k8s容器cpu负载.json。
[INFO]2024-05-09 19:49:36,807 rca.py:322: -----------------RCA metrics-----------------
[INFO]2024-05-09 19:49:36,808 rca.py:323: n: 36. skipped: 0.
[INFO]2024-05-09 19:49:36,808 rca.py:324: avg_rank: 1.4722222222222223. 
[INFO]2024-05-09 19:49:36,808 rca.py:326: top 1 acc: 0.8888888888888888. 
[INFO]2024-05-09 19:49:36,808 rca.py:326: top 2 acc: 0.9444444444444444. 
[INFO]2024-05-09 19:49:36,808 rca.py:326: top 3 acc: 0.9444444444444444. 
[INFO]2024-05-09 19:49:36,808 rca.py:326: top 4 acc: 0.9444444444444444. 
[INFO]2024-05-09 19:49:36,808 rca.py:326: top 5 acc: 0.9444444444444444. 
[INFO]2024-05-09 19:49:36,808 rca.py:326: top 6 acc: 0.9444444444444444. 
[INFO]2024-05-09 19:49:36,808 rca.py:326: top 7 acc: 0.9722222222222222. 
[INFO]2024-05-09 19:49:36,808 rca.py:326: top 8 acc: 0.9722222222222222. 
[INFO]2024-05-09 19:49:36,808 rca.py:326: top 9 acc: 0.9722222222222222. 
[INFO]2024-05-09 19:49:36,808 rca.py:326: top 10 acc: 1.0. 
[INFO]2024-05-09 19:49:36,808 utils.py:90: Save to: ./model-store/aiops22/CustomGAE/rca_2024_05_09_19_44/rca_metrics_0.3_k8s容器网络延迟.json。
[INFO]2024-05-09 19:49:36,808 rca.py:322: -----------------RCA metrics-----------------
[INFO]2024-05-09 19:49:36,808 rca.py:323: n: 60. skipped: 0.
[INFO]2024-05-09 19:49:36,808 rca.py:324: avg_rank: 2.1166666666666667. 
[INFO]2024-05-09 19:49:36,809 rca.py:326: top 1 acc: 0.6666666666666666. 
[INFO]2024-05-09 19:49:36,809 rca.py:326: top 2 acc: 0.8666666666666667. 
[INFO]2024-05-09 19:49:36,809 rca.py:326: top 3 acc: 0.8833333333333333. 
[INFO]2024-05-09 19:49:36,809 rca.py:326: top 4 acc: 0.9. 
[INFO]2024-05-09 19:49:36,809 rca.py:326: top 5 acc: 0.9. 
[INFO]2024-05-09 19:49:36,809 rca.py:326: top 6 acc: 0.9166666666666666. 
[INFO]2024-05-09 19:49:36,809 rca.py:326: top 7 acc: 0.9166666666666666. 
[INFO]2024-05-09 19:49:36,809 rca.py:326: top 8 acc: 0.9166666666666666. 
[INFO]2024-05-09 19:49:36,809 rca.py:326: top 9 acc: 0.9166666666666666. 
[INFO]2024-05-09 19:49:36,809 rca.py:326: top 10 acc: 0.9166666666666666. 
[INFO]2024-05-09 19:49:36,809 utils.py:90: Save to: ./model-store/aiops22/CustomGAE/rca_2024_05_09_19_44/rca_metrics_0.3_k8s容器网络资源包损坏.json。
[INFO]2024-05-09 19:49:36,809 rca.py:322: -----------------RCA metrics-----------------
[INFO]2024-05-09 19:49:36,809 rca.py:323: n: 74. skipped: 0.
[INFO]2024-05-09 19:49:36,809 rca.py:324: avg_rank: 1.7027027027027026. 
[INFO]2024-05-09 19:49:36,809 rca.py:326: top 1 acc: 0.7702702702702703. 
[INFO]2024-05-09 19:49:36,810 rca.py:326: top 2 acc: 0.8378378378378378. 
[INFO]2024-05-09 19:49:36,810 rca.py:326: top 3 acc: 0.9054054054054054. 
[INFO]2024-05-09 19:49:36,810 rca.py:326: top 4 acc: 0.9054054054054054. 
[INFO]2024-05-09 19:49:36,810 rca.py:326: top 5 acc: 0.9324324324324325. 
[INFO]2024-05-09 19:49:36,810 rca.py:326: top 6 acc: 0.972972972972973. 
[INFO]2024-05-09 19:49:36,810 rca.py:326: top 7 acc: 0.9864864864864865. 
[INFO]2024-05-09 19:49:36,810 rca.py:326: top 8 acc: 0.9864864864864865. 
[INFO]2024-05-09 19:49:36,810 rca.py:326: top 9 acc: 1.0. 
[INFO]2024-05-09 19:49:36,810 rca.py:326: top 10 acc: 1.0. 
[INFO]2024-05-09 19:49:36,810 utils.py:90: Save to: ./model-store/aiops22/CustomGAE/rca_2024_05_09_19_44/rca_metrics_0.3_k8s容器网络丢包.json。
[INFO]2024-05-09 19:49:36,810 rca.py:322: -----------------RCA metrics-----------------
[INFO]2024-05-09 19:49:36,810 rca.py:323: n: 58. skipped: 0.
[INFO]2024-05-09 19:49:36,810 rca.py:324: avg_rank: 1.603448275862069. 
[INFO]2024-05-09 19:49:36,810 rca.py:326: top 1 acc: 0.8448275862068966. 
[INFO]2024-05-09 19:49:36,810 rca.py:326: top 2 acc: 0.896551724137931. 
[INFO]2024-05-09 19:49:36,810 rca.py:326: top 3 acc: 0.9137931034482759. 
[INFO]2024-05-09 19:49:36,810 rca.py:326: top 4 acc: 0.9310344827586207. 
[INFO]2024-05-09 19:49:36,811 rca.py:326: top 5 acc: 0.9482758620689655. 
[INFO]2024-05-09 19:49:36,811 rca.py:326: top 6 acc: 0.9655172413793104. 
[INFO]2024-05-09 19:49:36,811 rca.py:326: top 7 acc: 0.9655172413793104. 
[INFO]2024-05-09 19:49:36,811 rca.py:326: top 8 acc: 0.9655172413793104. 
[INFO]2024-05-09 19:49:36,811 rca.py:326: top 9 acc: 0.9655172413793104. 
[INFO]2024-05-09 19:49:36,811 rca.py:326: top 10 acc: 0.9655172413793104. 
[INFO]2024-05-09 19:49:36,811 utils.py:90: Save to: ./model-store/aiops22/CustomGAE/rca_2024_05_09_19_44/rca_metrics_0.3_k8s容器内存负载.json。
[INFO]2024-05-09 19:49:36,811 rca.py:322: -----------------RCA metrics-----------------
[INFO]2024-05-09 19:49:36,811 rca.py:323: n: 52. skipped: 0.
[INFO]2024-05-09 19:49:36,811 rca.py:324: avg_rank: 1.4230769230769231. 
[INFO]2024-05-09 19:49:36,811 rca.py:326: top 1 acc: 0.9038461538461539. 
[INFO]2024-05-09 19:49:36,811 rca.py:326: top 2 acc: 0.9423076923076923. 
[INFO]2024-05-09 19:49:36,811 rca.py:326: top 3 acc: 0.9615384615384616. 
[INFO]2024-05-09 19:49:36,811 rca.py:326: top 4 acc: 0.9615384615384616. 
[INFO]2024-05-09 19:49:36,811 rca.py:326: top 5 acc: 0.9615384615384616. 
[INFO]2024-05-09 19:49:36,811 rca.py:326: top 6 acc: 0.9615384615384616. 
[INFO]2024-05-09 19:49:36,811 rca.py:326: top 7 acc: 0.9615384615384616. 
[INFO]2024-05-09 19:49:36,811 rca.py:326: top 8 acc: 0.9615384615384616. 
[INFO]2024-05-09 19:49:36,811 rca.py:326: top 9 acc: 0.9615384615384616. 
[INFO]2024-05-09 19:49:36,812 rca.py:326: top 10 acc: 0.9615384615384616. 
[INFO]2024-05-09 19:49:36,812 utils.py:90: Save to: ./model-store/aiops22/CustomGAE/rca_2024_05_09_19_44/rca_metrics_0.3_k8s容器读io负载.json。
[INFO]2024-05-09 19:49:36,812 rca.py:322: -----------------RCA metrics-----------------
[INFO]2024-05-09 19:49:36,812 rca.py:323: n: 30. skipped: 0.
[INFO]2024-05-09 19:49:36,812 rca.py:324: avg_rank: 1.9666666666666666. 
[INFO]2024-05-09 19:49:36,812 rca.py:326: top 1 acc: 0.7666666666666667. 
[INFO]2024-05-09 19:49:36,812 rca.py:326: top 2 acc: 0.8. 
[INFO]2024-05-09 19:49:36,812 rca.py:326: top 3 acc: 0.8666666666666667. 
[INFO]2024-05-09 19:49:36,812 rca.py:326: top 4 acc: 0.9. 
[INFO]2024-05-09 19:49:36,812 rca.py:326: top 5 acc: 0.9. 
[INFO]2024-05-09 19:49:36,812 rca.py:326: top 6 acc: 0.9. 
[INFO]2024-05-09 19:49:36,812 rca.py:326: top 7 acc: 0.9666666666666667. 
[INFO]2024-05-09 19:49:36,812 rca.py:326: top 8 acc: 0.9666666666666667. 
[INFO]2024-05-09 19:49:36,812 rca.py:326: top 9 acc: 0.9666666666666667. 
[INFO]2024-05-09 19:49:36,812 rca.py:326: top 10 acc: 1.0. 
[INFO]2024-05-09 19:49:36,812 utils.py:90: Save to: ./model-store/aiops22/CustomGAE/rca_2024_05_09_19_44/rca_metrics_0.3_k8s容器写io负载.json。
[INFO]2024-05-09 19:49:36,813 rca.py:322: -----------------RCA metrics-----------------
[INFO]2024-05-09 19:49:36,813 rca.py:323: n: 30. skipped: 0.
[INFO]2024-05-09 19:49:36,813 rca.py:324: avg_rank: 4.566666666666666. 
[INFO]2024-05-09 19:49:36,813 rca.py:326: top 1 acc: 0.5. 
[INFO]2024-05-09 19:49:36,813 rca.py:326: top 2 acc: 0.5666666666666667. 
[INFO]2024-05-09 19:49:36,813 rca.py:326: top 3 acc: 0.5666666666666667. 
[INFO]2024-05-09 19:49:36,813 rca.py:326: top 4 acc: 0.5666666666666667. 
[INFO]2024-05-09 19:49:36,813 rca.py:326: top 5 acc: 0.5666666666666667. 
[INFO]2024-05-09 19:49:36,813 rca.py:326: top 6 acc: 0.6. 
[INFO]2024-05-09 19:49:36,813 rca.py:326: top 7 acc: 0.6666666666666666. 
[INFO]2024-05-09 19:49:36,813 rca.py:326: top 8 acc: 0.7. 
[INFO]2024-05-09 19:49:36,813 rca.py:326: top 9 acc: 0.7. 
[INFO]2024-05-09 19:49:36,813 rca.py:326: top 10 acc: 0.7. 
[INFO]2024-05-09 19:49:36,813 utils.py:90: Save to: ./model-store/aiops22/CustomGAE/rca_2024_05_09_19_44/rca_metrics_0.3_k8s容器进程中止.json。
[INFO]2024-05-09 19:49:36,814 rca.py:322: -----------------RCA metrics-----------------
[INFO]2024-05-09 19:49:36,814 rca.py:323: n: 404. skipped: 0.
[INFO]2024-05-09 19:49:36,814 rca.py:324: avg_rank: 1.8292079207920793. 
[INFO]2024-05-09 19:49:36,814 rca.py:326: top 1 acc: 0.7970297029702971. 
[INFO]2024-05-09 19:49:36,814 rca.py:326: top 2 acc: 0.8737623762376238. 
[INFO]2024-05-09 19:49:36,814 rca.py:326: top 3 acc: 0.900990099009901. 
[INFO]2024-05-09 19:49:36,814 rca.py:326: top 4 acc: 0.9084158415841584. 
[INFO]2024-05-09 19:49:36,815 rca.py:326: top 5 acc: 0.9158415841584159. 
[INFO]2024-05-09 19:49:36,815 rca.py:326: top 6 acc: 0.9306930693069307. 
[INFO]2024-05-09 19:49:36,815 rca.py:326: top 7 acc: 0.9455445544554455. 
[INFO]2024-05-09 19:49:36,815 rca.py:326: top 8 acc: 0.948019801980198. 
[INFO]2024-05-09 19:49:36,815 rca.py:326: top 9 acc: 0.9504950495049505. 
[INFO]2024-05-09 19:49:36,815 rca.py:326: top 10 acc: 0.9554455445544554. 
[INFO]2024-05-09 19:49:36,815 utils.py:90: Save to: ./model-store/aiops22/CustomGAE/rca_2024_05_09_19_44/rca_metrics_0.3_all.json。
[INFO]2024-05-09 19:49:36,815 run.py:370: -----------------RCA parameters: individual_coef: 0.4.-----------------
[INFO]2024-05-09 19:49:38,124 utils.py:90: Save to: ./model-store/aiops22/CustomGAE/rca_2024_05_09_19_44/rca_result_0.4.json。
[INFO]2024-05-09 19:49:38,125 rca.py:322: -----------------RCA metrics-----------------
[INFO]2024-05-09 19:49:38,125 rca.py:323: n: 64. skipped: 0.
[INFO]2024-05-09 19:49:38,125 rca.py:324: avg_rank: 1.09375. 
[INFO]2024-05-09 19:49:38,125 rca.py:326: top 1 acc: 0.921875. 
